HD 114729 b,HD 114729,1,2,1,Radial Velocity,2002,W. M. Keck Observatory,Published Confirmed,0,<a refstr=BARBATO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...615A.175B/abstract target=ref>Barbato et al. 2018</a>,1121.79,3.53,-3.43,0.0,2.067,0.01,-0.01,0.0,,,,,,,,,,,,,,,,,262.20975,2.22481,-2.22481,0.0,0.825,0.007,-0.007,0.0,,,,,,,,,262.20975,2.22481,-2.22481,0.0,0.825,0.007,-0.007,0.0,Msini,,,,,0.079,0.029,-0.032,0.0,,,,,,,,,,,,,,,,,BJD,0.0,16.91,0.53,-0.52,0.0,<a refstr=BARBATO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...615A.175B/abstract target=ref>Barbato et al. 2018</a>,,5844.0,12.0,-12.0,0.0,1.47,0.04,-0.04,0.0,0.94,0.01,-0.01,0.0,-0.33,0.03,-0.03,0.0,[Fe/H],,,,,4.05,0.02,-0.02,0.0,10.116,0.344,-0.344,0.0,,,,,,,,,34.0,,,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h12m44.02s,198.1833997,-31d52m28.83s,-31.8746756,37.8063,0.0518,-0.0517,6.68,0.03,-0.03,5.136,0.023,-0.023,6.51382,0.000322,-0.000322,2019-06-24,2018-08,2019-06-27
HD 114783 b,HD 114783,1,1,2,Radial Velocity,2001,W. M. Keck Observatory,Published Confirmed,0,<a refstr=WITTENMYER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJS..182...97W/abstract target=ref> Wittenmyer et al. 2009 </a>,493.7,1.8,-1.8,0.0,1.16,0.019,-0.019,0.0,,,,,,,,,,,,,,,,,349.6,19.07,-19.07,0.0,1.1,0.06,-0.06,0.0,,,,,,,,,349.6,19.07,-19.07,0.0,1.1,0.06,-0.06,0.0,Msini,,,,,0.144,0.032,-0.032,0.0,,,,,,,,,,,,,,,,,,0.0,31.9,0.9,-0.9,0.0,<a refstr=WITTENMYER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJS..182...97W/abstract target=ref> Wittenmyer et al. 2009 </a>,K0,5135.0,44.0,-44.0,0.0,,,,,0.85,0.03,-0.03,0.0,0.21,0.03,-0.03,0.0,[Fe/H],,,,,,,,,,,,,,,,,0.9,,,0.0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h12m43.64s,198.1818436,-02d15m53.97s,-2.2649921,21.0628,0.0285,-0.0284,7.56,0.03,-0.03,5.475,0.017,-0.017,7.31783,0.000324,-0.000324,2014-05-14,2009-05,2014-05-14
HD 11506 b,HD 11506,1,1,3,Radial Velocity,2007,W. M. Keck Observatory,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,1613.74017,4.3363,-4.52954,0.0,2.8,0.123,-0.136,0.0,,,,,,,,,1551.00263,631.20722,-105.83686,0.0,4.88,1.986,-0.333,0.0,,,,,,,,,,,,,,,,,1551.00263,631.20722,-105.83686,0.0,4.88,1.986,-0.333,0.0,Mass,,,,,0.391,0.01,-0.01,0.0,,,,,,,,,112.598,23.304,-52.7,0.0,,,,,BJD,0.0,78.402,1.408,-1.146,0.0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,,,,,,,1.12,0.15,-0.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h52m50.56s,28.2106607,-19d30m26.63s,-19.507396,51.261,0.1351,-0.1343,7.51,0.03,-0.03,6.168,0.017,-0.017,7.37382,0.000301,-0.000301,2023-06-12,2022-09,2023-06-12
HD 116029 b,HD 116029,1,2,2,Radial Velocity,2011,W. M. Keck Observatory,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,670.0,11.0,-11.0,0.0,1.65,0.05,-0.05,0.0,,,,,,,,,,,,,,,,,444.962,92.1707,-92.1707,0.0,1.4,0.29,-0.29,0.0,,,,,,,,,444.962,92.1707,-92.1707,0.0,1.4,0.29,-0.29,0.0,Msini,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,36.6,3.1,-3.1,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,4819.0,54.0,-54.0,0.0,4.89,0.21,-0.21,0.0,0.83,0.24,-0.24,0.0,0.09,,,0.0,[Fe/H],,,,,2.98,0.12,-0.12,0.0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h20m39.53s,200.1646905,+24d38m54.50s,24.6484725,123.245,0.588,-0.588,7.88,0.03,-0.03,5.534,0.016,-0.016,7.60909,0.000196,-0.000196,2018-09-04,2017-03,2018-09-06
HD 118203 b,HD 118203,1,1,1,Radial Velocity,2005,Haute-Provence Observatory,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,6.1335,0.0006,-0.0006,0.0,0.07,0.0,0.0,0.0,,,,,,,,,,,,,,,,,886.7457,79.4575,-79.4575,0.0,2.79,0.25,-0.25,0.0,,,,,,,,,886.7457,79.4575,-79.4575,0.0,2.79,0.25,-0.25,0.0,Msini,,,,,0.31,0.01,-0.01,0.0,,,,,,,,,,,,,,,,,,0.0,217.0,3.0,-3.0,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5864.0,25.0,-25.0,0.0,2.06,0.06,-0.06,0.0,1.84,0.24,-0.24,0.0,0.23,,,0.0,[Fe/H],,,,,4.08,0.05,-0.05,0.0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h34m02.39s,203.509956,+53d43m41.48s,53.7281876,92.2589,0.2364,-0.2352,8.05,0.03,-0.03,6.543,0.023,-0.023,7.89255,0.00031,-0.00031,2018-09-04,2017-03,2018-09-06
HD 11964 b,HD 11964,1,2,2,Radial Velocity,2005,W. M. Keck Observatory,Published Confirmed,0,<a refstr=WRIGHT_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...693.1084W/abstract target=ref> Wright et al. 2009 </a>,1945.0,26.0,-26.0,0.0,3.16,0.19,-0.19,0.0,,,,,,,,,,,,,,,,,198.0,18.0,-18.0,0.0,0.622,0.056,-0.056,0.0,,,,,,,,,198.0,18.0,-18.0,0.0,0.622,0.056,-0.056,0.0,Msini,,,,,0.041,0.047,-0.047,0.0,,,,,,,,,,,,,,,,,,0.0,9.41,0.39,-0.39,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5303.0,116.97,-94.09,0.0,2.01,0.1,-0.09,0.0,0.91,0.12,-0.11,0.0,0.1,0.1,-0.1,0.0,[M/H],0.459,0.007,-0.011,0.0,3.79,0.09,-0.07,0.0,,,,,0.1581,0.0405,-0.0282,0.0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h57m09.22s,29.2884252,-10d14m36.49s,-10.2434693,33.5369,0.0428,-0.0428,6.41525,0.023,-0.023,4.491,0.02,-0.02,6.209,0.0005482,-0.0005482,2019-01-28,2009-03,2019-01-31
HD 12484 b,HD 12484,1,1,1,Radial Velocity,2016,Haute-Provence Observatory,Published Confirmed,0,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>,58.83,0.08,-0.08,0.0,0.297,0.005,-0.005,0.0,,,,,,,,,,,,,,,,,947.1334,44.4962,-44.4962,0.0,2.98,0.14,-0.14,0.0,,,,,,,,,947.1334,44.4962,-44.4962,0.0,2.98,0.14,-0.14,0.0,Msini,,,,,0.07,0.03,-0.03,0.0,,,,,,,,,,,,,,,,,BJD,0.0,155.0,5.0,-5.0,0.0,<a refstr=H_EACUTE_BRARD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.145H/abstract target=ref>H&eacute;brard et al. 2016</a>,F8,5920.0,30.0,-30.0,0.0,,,,,1.01,0.03,-0.03,0.0,0.05,0.02,-0.02,0.0,[Fe/H],,,,,4.65,0.05,-0.05,0.0,,,,,,,,,8.2,1.0,-1.0,0.0,,,,,4.96,0.01,-0.01,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h02m26.77s,30.6115322,+02d48m56.91s,2.8158078,48.3367,0.1378,-0.137,8.18,0.03,-0.03,6.706,0.029,-0.029,8.04463,0.001039,-0.001039,2016-02-24,2016-04,2016-02-25
HD 125612 b,HD 125612,1,2,3,Radial Velocity,2007,W. M. Keck Observatory,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,557.69994,0.68131,-0.69344,0.0,1.349,0.054,-0.059,0.0,,,,,,,,,,,,,,,,,945.22168,77.86796,-81.99973,0.0,2.974,0.245,-0.258,0.0,,,,,,,,,945.22168,77.86796,-81.99973,0.0,2.974,0.245,-0.258,0.0,Msini,,,,,0.446,0.011,-0.011,0.0,,,,,,,,,,,,,,,,,BJD,0.0,79.272,1.06,-1.016,0.0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,,,,,,,1.05,0.13,-0.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h20m53.45s,215.2227183,-17d28m54.53s,-17.4818147,57.6207,0.1644,-0.1635,8.31,0.03,-0.03,6.838,0.026,-0.026,8.1559,0.000537,-0.000537,2023-06-14,2022-09,2023-06-14
HD 12648 b,HD 12648,1,1,1,Radial Velocity,2015,Bohyunsan Optical Astronomical Observatory,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,133.60001,0.5,-0.5,0.0,0.54,0.02,-0.02,0.0,,,,,,,,,,,,,,,,,622.9468,69.9226,-69.9226,0.0,1.96,0.22,-0.22,0.0,,,,,,,,,622.9468,69.9226,-69.9226,0.0,1.96,0.22,-0.22,0.0,Msini,,,,,0.04,0.08,-0.08,0.0,,,,,,,,,,,,,,,,,,0.0,102.0,8.4,-8.4,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,4835.0,7.0,-7.0,0.0,11.02,0.48,-0.48,0.0,0.67,0.07,-0.07,0.0,-0.57,,,0.0,[Fe/H],,,,,2.18,0.03,-0.03,0.0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h18m59.54s,34.7480718,+85d44m11.52s,85.7365329,182.192,0.951,-0.941,6.98656,0.023,-0.023,4.743,0.031,-0.031,6.7184,0.00022,-0.00022,2018-09-04,2017-03,2018-09-06
HD 126525 b,HD 126525,1,1,1,Radial Velocity,2018,La Silla Observatory,Published Confirmed,0,<a refstr=BARBATO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...615A.175B/abstract target=ref>Barbato et al. 2018</a>,960.41,6.19,-6.33,0.0,1.837,0.01,-0.01,0.0,,,,,,,,,,,,,,,,,75.32571,0.63566,-0.63566,0.0,0.237,0.002,-0.002,0.0,,,,,,,,,75.32571,0.63566,-0.63566,0.0,0.237,0.002,-0.002,0.0,Msini,,,,,0.035,0.039,-0.024,0.0,,,,,,,,,,,,,,,,,BJD,0.0,5.26,0.25,-0.25,0.0,<a refstr=BARBATO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...615A.175B/abstract target=ref>Barbato et al. 2018</a>,,5638.0,13.0,-13.0,0.0,0.98,0.03,-0.03,0.0,0.9,0.01,-0.01,0.0,-0.1,0.01,-0.01,0.0,[Fe/H],,,,,4.38,0.03,-0.03,0.0,9.67,1.333,-1.333,0.0,,,,,,,,,40.0,,,0.0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h27m32.46s,216.8852514,-51d55m58.48s,-51.9329118,37.6506,0.0665,-0.0663,7.85,0.03,-0.03,6.215,0.023,-0.023,7.66978,0.000375,-0.000375,2019-06-24,2018-08,2019-06-27
HD 12661 b,HD 12661,1,1,2,Radial Velocity,2000,Multiple Observatories,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,262.70862,0.083,-0.083,0.0,0.84,0.02,-0.02,0.0,,,,,,,,,,,,,,,,,772.3269,44.4962,-44.4962,0.0,2.43,0.14,-0.14,0.0,,,,,,,,,772.3269,44.4962,-44.4962,0.0,2.43,0.14,-0.14,0.0,Msini,,,,,0.38,0.01,-0.01,0.0,,,,,,,,,,,,,,,,,,0.0,73.6,0.6,-0.6,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5645.0,31.0,-31.0,0.0,1.2,0.02,-0.02,0.0,1.2,0.1,-0.1,0.0,0.36,,,0.0,[Fe/H],,,,,4.36,0.03,-0.03,0.0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h04m34.16s,31.1423525,+25d24m48.83s,25.4135632,37.8478,0.0633,-0.063,7.43,0.03,-0.03,5.861,0.024,-0.024,7.24746,0.00037,-0.00037,2018-09-04,2017-03,2018-09-06
HD 12661 c,HD 12661,1,1,2,Radial Velocity,2002,Multiple Observatories,Published Confirmed,0,<a refstr=LIU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014RAA....14.1447L/abstract target=ref>Liu et al. 2014</a>,1708.0,14.0,-14.0,0.0,2.8145,0.0238,-0.0238,0.0,,,,,,,,,,,,,,,,,575.884,15.255,-15.255,0.0,1.812,0.048,-0.048,0.0,,,,,,,,,575.884,15.255,-15.255,0.0,1.812,0.048,-0.048,0.0,Msini,,,,,0.031,0.022,-0.022,0.0,,,,,,,,,,,,,,,,,,0.0,30.41,0.62,-0.62,0.0,<a refstr=LIU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014RAA....14.1447L/abstract target=ref>Liu et al. 2014</a>,,5748.0,70.0,-70.0,0.0,1.11,0.08,-0.08,0.0,1.02,0.02,-0.02,0.0,0.36,0.03,-0.03,0.0,[Fe/H],0.063,0.063,-0.063,0.0,,,,,6.39,1.94,-1.94,0.0,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h04m34.16s,31.1423525,+25d24m48.83s,25.4135632,37.8478,0.0633,-0.063,7.43,0.03,-0.03,5.861,0.024,-0.024,7.24746,0.00037,-0.00037,2016-03-23,2014-11,2014-11-19
HD 126614 b,HD 126614,1,3,1,Radial Velocity,2009,W. M. Keck Observatory,Published Confirmed,0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,1257.25303,5.95652,-6.1876,0.0,2.249,0.088,-0.096,0.0,,,,,,,,,107.74383,64.837,-6.03874,0.0,0.339,0.204,-0.019,0.0,,,,,,,,,,,,,,,,,107.74383,64.837,-6.03874,0.0,0.339,0.204,-0.019,0.0,Mass,,,,,0.548,0.063,-0.062,0.0,,,,,,,,,97.477,35.34,-37.849,0.0,,,,,BJD,0.0,7.76,0.699,-0.516,0.0,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,,,,,,,0.96,0.12,-0.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h26m48.12s,216.7005171,-05d10m42.27s,-5.1784093,73.0961,0.2453,-0.2436,8.81,0.03,-0.03,7.06,0.036,-0.036,8.61907,0.000287,-0.000287,2023-06-12,2022-09,2023-06-12
HD 128311 b,HD 128311,1,1,2,Radial Velocity,2002,W. M. Keck Observatory,Published Confirmed,0,<a refstr=MCARTHUR_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795...41M/abstract target=ref>McArthur et al. 2014</a>,453.019,0.404,-0.404,0.0,1.084,0.006,-0.006,0.0,,,,,,,,,,,,,,,,,562.24127,7.31009,-7.31009,0.0,1.769,0.023,-0.023,0.0,,,,,,,,,562.24127,7.31009,-7.31009,0.0,1.769,0.023,-0.023,0.0,Msini,,,,,0.303,0.011,-0.011,0.0,,,,,,,,,30.0,,,-1.0,,,,,JD,0.0,55.627,0.456,-0.456,0.0,<a refstr=MCARTHUR_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795...41M/abstract target=ref>McArthur et al. 2014</a>,,,,,,0.76,0.02,-0.02,0.0,0.83,0.01,-0.01,0.0,,,,,,,,,,4.61,0.01,-0.02,0.0,0.96,,,1.0,,,,,3.65,,,0.0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h36m00.78s,219.0032292,+09d44m43.57s,9.7454368,16.3292,0.0199,-0.0198,7.48,0.03,-0.03,5.142,0.017,-0.017,7.16719,0.000537,-0.000537,2015-06-24,2014-11,2015-06-25
HD 128311 c,HD 128311,1,1,2,Radial Velocity,2005,W. M. Keck Observatory,Published Confirmed,0,<a refstr=MCARTHUR_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795...41M/abstract target=ref>McArthur et al. 2014</a>,921.538,1.15,-1.15,0.0,1.74,0.01,-0.01,0.0,,,,,,,,,1204.25787,293.67492,-137.30256,0.0,3.789,0.924,-0.432,0.0,993.21875,21.93027,-21.93027,0.0,3.125,0.069,-0.069,0.0,1198.7,207.5,-207.5,0.0,3.772,0.653,-0.653,0.0,1204.25787,293.67492,-137.30256,0.0,3.789,0.924,-0.432,0.0,Mass,,,,,0.159,0.006,-0.006,0.0,,,,,,,,,55.95,14.553,-14.553,0.0,,,,,JD,0.0,74.799,1.497,-1.497,0.0,<a refstr=MCARTHUR_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...795...41M/abstract target=ref>McArthur et al. 2014</a>,,,,,,0.76,0.02,-0.02,0.0,0.83,0.01,-0.01,0.0,,,,,,,,,,4.61,0.01,-0.02,0.0,0.96,,,1.0,,,,,3.65,,,0.0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h36m00.78s,219.0032292,+09d44m43.57s,9.7454368,16.3292,0.0199,-0.0198,7.48,0.03,-0.03,5.142,0.017,-0.017,7.16719,0.000537,-0.000537,2015-06-24,2014-11,2015-06-25
HD 129445 b,HD 129445,1,1,1,Radial Velocity,2009,Las Campanas Observatory,Published Confirmed,0,<a refstr=ARRIAGADA_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...711.1229A/abstract target=ref> Arriagada et al. 2010 </a>,1840.0,55.0,-55.0,0.0,2.9,0.2,-0.2,0.0,,,,,,,,,,,,,,,,,508.507,190.69,-190.69,0.0,1.6,0.6,-0.6,0.0,,,,,,,,,508.507,190.69,-190.69,0.0,1.6,0.6,-0.6,0.0,Msini,,,,,0.7,0.1,-0.1,0.0,,,,,,,,,,,,,,,,,,0.0,38.0,6.0,-6.0,0.0,<a refstr=ARRIAGADA_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...711.1229A/abstract target=ref> Arriagada et al. 2010 </a>,G6 V,,,,,,,,,0.99,,,0.0,0.25,,,0.0,[Fe/H],,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h46m02.50s,221.5104196,-68d45m46.76s,-68.7629901,67.4386,0.1609,-0.1601,8.8,0.03,-0.03,7.167,0.026,-0.026,8.6178,0.000189,-0.000189,2019-01-28,2010-03,2019-01-31
HD 131496 b,HD 131496,1,1,1,Radial Velocity,2011,W. M. Keck Observatory,Published Confirmed,0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,896.0,16.0,-16.0,0.0,2.01,0.12,-0.12,0.0,,,,,,,,,,,,,,,,,572.094,31.783,-31.783,0.0,1.8,0.1,-0.1,0.0,,,,,,,,,572.094,31.783,-31.783,0.0,1.8,0.1,-0.1,0.0,Msini,,,,,0.181,0.06,-0.06,0.0,,,,,,,,,,,,,,,,,JD,0.0,31.6,1.8,-1.8,0.0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,,4846.0,,,0.0,4.44,,,0.0,1.34,,,0.0,,,,,,,,,,3.18,,,0.0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h53m23.08s,223.3461495,+18d14m06.94s,18.2352618,131.849,1.153,-1.153,7.8,0.03,-0.03,5.437,0.018,-0.018,7.52124,0.000425,-0.000425,2018-12-03,2019-04,2018-12-06
HD 132406 b,HD 132406,1,1,1,Radial Velocity,2007,Haute-Provence Observatory,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,974.0,39.0,-39.0,0.0,1.98,0.06,-0.06,0.0,,,,,,,,,,,,,,,,,1709.9254,416.3573,-416.3573,0.0,5.38,1.31,-1.31,0.0,,,,,,,,,1709.9254,416.3573,-416.3573,0.0,5.38,1.31,-1.31,0.0,Msini,,,,,0.34,0.09,-0.09,0.0,,,,,,,,,,,,,,,,,,0.0,115.0,26.0,-26.0,0.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5783.0,38.0,-38.0,0.0,1.34,0.04,-0.04,0.0,1.03,0.15,-0.15,0.0,0.14,,,0.0,[Fe/H],,,,,4.2,0.06,-0.06,0.0,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h56m54.63s,224.2276121,+53d22m51.46s,53.3809615,70.7832,0.1387,-0.1381,8.45,0.03,-0.03,6.87,0.017,-0.017,8.28075,0.000227,-0.000227,2018-09-04,2017-03,2018-09-06
HD 132563 b,HD 132563,1,3,1,Radial Velocity,2011,Roque de los Muchachos Observatory,Published Confirmed,0,<a refstr=DESIDERA_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...533A..90D/abstract target=ref> Desidera et al. 2011 </a>,1544.0,34.0,-34.0,0.0,2.62,0.04,-0.04,0.0,,,,,,,,,,,,,,,,,473.547,28.6035,-28.6035,0.0,1.49,0.09,-0.09,0.0,,,,,,,,,473.547,28.6035,-28.6035,0.0,1.49,0.09,-0.09,0.0,Msini,,,,,0.22,0.09,-0.09,0.0,,,,,,,,,,,,,,,,,,0.0,26.7,2.2,-2.2,0.0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6289.0,128.13,-128.13,0.0,1.3,0.07,-0.04,0.0,1.23,0.22,-0.15,0.0,,,,,,0.374,0.019,-0.014,0.0,4.3,0.08,-0.09,0.0,,,,,0.7977,0.1688,-0.1876,0.0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h58m21.43s,224.5892892,+44d02m34.29s,44.0428571,105.155,0.282,-0.282,8.928001,0.002,-0.002,7.431,0.021,-0.021,8.85821,0.000252,-0.000252,2019-01-28,2011-09,2019-01-31
HD 133131 A b,HD 133131 A,1,2,3,Radial Velocity,2016,Las Campanas Observatory,Published Confirmed,0,<a refstr=TESKE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..167T/abstract target=ref>Teske et al. 2016</a>,649.0,3.0,-3.0,0.0,1.44,0.005,-0.005,0.0,,,,,,,,,,,,,,,,,451.3186,12.7132,-12.7132,0.0,1.42,0.04,-0.04,0.0,,,,,,,,,451.3186,12.7132,-12.7132,0.0,1.42,0.04,-0.04,0.0,Msini,,,,,0.33,0.03,-0.03,0.0,,,,,,,,,,,,,,,,,JD,0.0,36.52,0.93,-0.93,0.0,<a refstr=TESKE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..167T/abstract target=ref>Teske et al. 2016</a>,G2 V,5799.0,19.0,-19.0,0.0,,,,,0.95,,,0.0,-0.306,0.016,-0.016,0.0,[Fe/H],,,,,4.39,0.05,-0.05,0.0,9.7,,,0.0,,,,,4.0,,,0.0,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h03m35.63s,225.8984524,-27d50m35.29s,-27.8431369,51.4736,0.1491,-0.1483,7.66,0.03,-0.03,6.895,0.02,-0.02,8.27532,0.000345,-0.000345,2016-09-06,2016-12,2016-09-08
